FID,allclasses,bikedir,boro,comments,facilitycl,fromstreet,ft_facilit,date_instd,time_instd,lanecount,date_modda,time_modda,onoffst,segment_id,street,tf_facilit,tostreet
13791,II,L,3, ,II,FLUSHING AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003640,THROOP AV,Standard,FULTON ST
13792,II,L,3, ,II,MALCOLM X BLVD, ,2008-05-01,00:00:00.000,1,2008-05-01,00:00:00.000,ON,9003651,DE KALB AV,Standard,HUDSON AV
13793,II,L,3, ,II,MALCOLM X BLVD, ,2008-05-01,00:00:00.000,1,2008-05-01,00:00:00.000,ON,9003652,DE KALB AV,Standard,HUDSON AV
13794,II,L,3, ,II,MALCOLM X BLVD, ,2008-05-01,00:00:00.000,1,2008-05-01,00:00:00.000,ON,9003653,DE KALB AV,Standard,HUDSON AV
13795,II,L,3, ,II,MALCOLM X BLVD, ,2008-05-01,00:00:00.000,1,2008-05-01,00:00:00.000,ON,9003654,DE KALB AV,Standard,HUDSON AV
13796,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003659,DEAN ST, ,ROCHESTER AV
13797,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003660,DEAN ST, ,ROCHESTER AV
13798,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003661,DEAN ST, ,ROCHESTER AV
13799,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003662,DEAN ST, ,ROCHESTER AV
13800,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003663,DEAN ST, ,ROCHESTER AV
13801,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003664,DEAN ST, ,ROCHESTER AV
13802,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003665,DEAN ST, ,ROCHESTER AV
13803,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003668,DEAN ST, ,ROCHESTER AV
13804,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003672,DEAN ST, ,ROCHESTER AV
13805,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003676,DEAN ST, ,ROCHESTER AV
13806,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003679,DEAN ST, ,ROCHESTER AV
13807,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003682,DEAN ST, ,ROCHESTER AV
13808,II,R,3, ,II,SMITH ST,Standard,2003-11-01,00:00:00.000,1,2003-11-01,00:00:00.000,ON,9003685,DEAN ST, ,ROCHESTER AV
13809,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003689,PACIFIC ST,Standard,HOPKINSON AV
13810,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003691,PACIFIC ST,Standard,HOPKINSON AV
13811,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003709,PACIFIC ST,Standard,HOPKINSON AV
13812,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003711,PACIFIC ST,Standard,HOPKINSON AV
13813,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003714,PACIFIC ST,Standard,HOPKINSON AV
13814,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003717,PACIFIC ST,Standard,HOPKINSON AV
13815,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003718,PACIFIC ST,Standard,HOPKINSON AV
13816,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003719,PACIFIC ST,Standard,HOPKINSON AV
13817,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003720,PACIFIC ST,Standard,HOPKINSON AV
13818,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003721,PACIFIC ST,Standard,HOPKINSON AV
13819,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003722,PACIFIC ST,Standard,HOPKINSON AV
13820,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003723,PACIFIC ST,Standard,HOPKINSON AV
13821,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003726,PACIFIC ST,Standard,HOPKINSON AV
13822,II,L,3, ,II,BROOKLYN AV, ,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003799,PACIFIC ST,Standard,HOPKINSON AV
13823,II,L,3, ,II,COURT ST, ,2009-06-01,00:00:00.000,1,2009-06-01,00:00:00.000,ON,9003801,BERGEN ST,Standard,RALPH AV
13824,II,L,3, ,II,COURT ST, ,2009-06-01,00:00:00.000,1,2009-06-01,00:00:00.000,ON,9003802,BERGEN ST,Standard,RALPH AV
13825,II,L,3, ,II,COURT ST, ,2009-06-01,00:00:00.000,1,2009-06-01,00:00:00.000,ON,9003803,BERGEN ST,Standard,RALPH AV
13826,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003807,CENTRAL AV, ,DECATUR ST
13827,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003808,CENTRAL AV, ,DECATUR ST
13828,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003809,CENTRAL AV, ,DECATUR ST
13829,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003812,EVERGREEN AV,Standard,MOFFAT ST
13830,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003813,EVERGREEN AV,Standard,MOFFAT ST
13831,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003815,EVERGREEN AV,Standard,MOFFAT ST
13832,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003820,EVERGREEN AV,Standard,MOFFAT ST
13833,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003821,EVERGREEN AV,Standard,MOFFAT ST
13834,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003822,EVERGREEN AV,Standard,MOFFAT ST
13835,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003823,EVERGREEN AV,Standard,MOFFAT ST
13836,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003827,EVERGREEN AV,Standard,MOFFAT ST
13837,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003829,EVERGREEN AV,Standard,MOFFAT ST
13838,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003830,EVERGREEN AV,Standard,MOFFAT ST
13839,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003848,EVERGREEN AV,Standard,MOFFAT ST
13840,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003850,EVERGREEN AV,Standard,MOFFAT ST
13841,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9003861,EVERGREEN AV,Standard,MOFFAT ST
13842,III,R,1, ,III,ADAM C POWELL BLVD,Signed Route,1996-04-01,00:00:00.000,1,1996-04-01,00:00:00.000,ON,9003892,W 117 ST, ,ST NICHOLAS AV
13843,III,R,1, ,III,ADAM C POWELL BLVD,Signed Route,1996-04-01,00:00:00.000,1,1996-04-01,00:00:00.000,ON,9003893,W 117 ST, ,ST NICHOLAS AV
13844,III,R,1, ,III,ADAM C POWELL BLVD,Signed Route,1996-04-01,00:00:00.000,1,1996-04-01,00:00:00.000,ON,9003894,W 117 ST, ,ST NICHOLAS AV
13845,III,R,1, ,III,ADAM C POWELL BLVD,Signed Route,1996-04-01,00:00:00.000,1,1996-04-01,00:00:00.000,ON,9003895,W 117 ST, ,ST NICHOLAS AV
13846,II,2,1, ,II,W 117 ST,Standard,1996-04-01,00:00:00.000,2,1996-04-01,00:00:00.000,ON,9003902,ST NICHOLAS AV,Standard,W 162 ST
13847,II,2,1, ,II,W 117 ST,Standard,1996-04-01,00:00:00.000,2,1996-04-01,00:00:00.000,ON,9003903,ST NICHOLAS AV,Standard,W 162 ST
13848,II,2,1, ,II,W 117 ST,Standard,1996-04-01,00:00:00.000,2,1996-04-01,00:00:00.000,ON,9003904,ST NICHOLAS AV,Standard,W 162 ST
13849,II,R,1, ,II,PARK AV,Standard,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003951,W 119 ST, ,ST NICHOLAS AV
13850,II,R,1, ,II,PARK AV,Standard,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003952,W 119 ST, ,ST NICHOLAS AV
13851,II,R,1, ,II,PARK AV,Standard,2003-06-01,00:00:00.000,1,2003-06-01,00:00:00.000,ON,9003953,W 119 ST, ,ST NICHOLAS AV
13852,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003959,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13853,II,2,2, ,II,HOE AV,Standard,2006-09-01,00:00:00.000,2,2006-09-01,00:00:00.000,ON,9004440,E 174 ST,Standard,METCALF AV
13854,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003960,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13855,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003964,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13856,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003967,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13857,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003968,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13858,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003971,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13859,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003973,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13860,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003974,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13861,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003975,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13862,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003976,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13863,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003977,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13864,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003978,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13865,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003979,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13866,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003980,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13867,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003981,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13868,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003982,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13869,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003983,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13870,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003984,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13871,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003985,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13872,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003986,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13873,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003987,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13874,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003988,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13875,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003989,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13876,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003990,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13877,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003991,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13878,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003992,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13879,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003993,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13880,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003994,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13881,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003995,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13882,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003996,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13883,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003997,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13884,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003998,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13885,III,2,2, ,III,EAST GUNHILL RD,Bike-Friendly Parking,2014-09-26,00:00:00.000,2,2014-09-26,00:00:00.000,ON,9003999,BURKE AV,Bike-Friendly Parking,LACONIA AVE
13886,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004008,CENTRAL AV, ,DECATUR ST
13887,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004009,CENTRAL AV, ,DECATUR ST
13888,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004010,CENTRAL AV, ,DECATUR ST
13889,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004011,CENTRAL AV, ,DECATUR ST
13890,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004012,CENTRAL AV, ,DECATUR ST
13891,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004013,CENTRAL AV, ,DECATUR ST
13892,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004014,CENTRAL AV, ,DECATUR ST
13893,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004015,CENTRAL AV, ,DECATUR ST
13894,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004016,CENTRAL AV, ,DECATUR ST
13895,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004017,CENTRAL AV, ,DECATUR ST
13896,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004018,CENTRAL AV, ,DECATUR ST
13897,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004019,EVERGREEN AV,Standard,MOFFAT ST
13898,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004020,EVERGREEN AV,Standard,MOFFAT ST
13899,II,L,3, ,II,MYRTLE AV, ,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004021,EVERGREEN AV,Standard,MOFFAT ST
13900,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004068,CENTRAL AV, ,DECATUR ST
13901,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004069,CENTRAL AV, ,DECATUR ST
13902,II,R,3, ,II,MYRTLE AV,Standard,2007-07-01,00:00:00.000,1,2007-07-01,00:00:00.000,ON,9004070,CENTRAL AV, ,DECATUR ST
13903,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004114,CASTLE HILL AVE,Standard,BARRETT AVE
13904,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004116,CASTLE HILL AVE,Standard,BARRETT AVE
13905,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004117,CASTLE HILL AVE,Standard,BARRETT AVE
13906,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004118,CASTLE HILL AVE,Standard,BARRETT AVE
13907,II,2,2, ,II,CINCINNATUS AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004121,HAVEMEYER AV,Standard,LACOMBE AV
13908,II,2,2, ,II,CINCINNATUS AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004122,HAVEMEYER AV,Standard,LACOMBE AV
13909,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004134,CASTLE HILL AVE,Standard,BARRETT AVE
13910,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004135,CASTLE HILL AVE,Standard,BARRETT AVE
13911,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004136,CASTLE HILL AVE,Standard,BARRETT AVE
13912,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004137,CASTLE HILL AVE,Standard,BARRETT AVE
13913,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004138,CASTLE HILL AVE,Standard,BARRETT AVE
13914,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004139,CASTLE HILL AVE,Standard,BARRETT AVE
13915,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004141,CASTLE HILL AVE,Standard,BARRETT AVE
13916,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004142,CASTLE HILL AVE,Standard,BARRETT AVE
13917,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004144,CASTLE HILL AVE,Standard,BARRETT AVE
13918,II,2,2, ,II,STORY AVE,Standard,2016-12-09,00:00:00.000,2,2016-12-09,00:00:00.000,ON,9004145,CASTLE HILL AVE,Standard,BARRETT AVE
13919,II,2,2, ,II,METCALF AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004154,LAFAYETTE AV,Standard,HAVEMEYER AV
13920,II,2,2, ,II,METCALF AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004155,LAFAYETTE AV,Standard,HAVEMEYER AV
13921,II,2,2, ,II,METCALF AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004156,LAFAYETTE AV,Standard,HAVEMEYER AV
13922,II,2,2, ,II,METCALF AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004173,LAFAYETTE AV,Standard,HAVEMEYER AV
13923,II,2,2, ,II,METCALF AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004174,LAFAYETTE AV,Standard,HAVEMEYER AV
13924,II,2,2, ,II,METCALF AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004175,LAFAYETTE AV,Standard,HAVEMEYER AV
13925,II,2,2, ,II,METCALF AV,Standard,2007-09-01,00:00:00.000,2,2007-09-01,00:00:00.000,ON,9004176,LAFAYETTE AV,Standard,HAVEMEYER AV
13926,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004196,10 AV,Bike-Friendly Parking,W 204 ST
13927,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004197,10 AV,Bike-Friendly Parking,W 204 ST
13928,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004221,10 AV,Bike-Friendly Parking,W 204 ST
13929,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004222,10 AV,Bike-Friendly Parking,W 204 ST
13930,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004223,10 AV,Bike-Friendly Parking,W 204 ST
13931,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004224,10 AV,Bike-Friendly Parking,W 204 ST
13932,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004226,10 AV,Bike-Friendly Parking,W 204 ST
13933,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004227,10 AV,Bike-Friendly Parking,W 204 ST
13934,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004228,10 AV,Bike-Friendly Parking,W 204 ST
13935,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004229,10 AV,Bike-Friendly Parking,W 204 ST
13936,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004230,10 AV,Bike-Friendly Parking,W 204 ST
13937,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004231,10 AV,Bike-Friendly Parking,W 204 ST
13938,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004232,10 AV,Bike-Friendly Parking,W 204 ST
13939,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004246,10 AV,Bike-Friendly Parking,W 204 ST
13940,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004247,10 AV,Bike-Friendly Parking,W 204 ST
13941,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004248,10 AV,Bike-Friendly Parking,W 204 ST
13942,III,2,1, ,III,DYCKMAN ST,Bike-Friendly Parking,2011-08-15,00:00:00.000,2,2011-08-15,00:00:00.000,ON,9004249,10 AV,Bike-Friendly Parking,W 204 ST
